carbon_emissions_total,discomfort_proportion,ramping_average,daily_one_minus_load_factor_average,daily_peak_average,annual_peak_average,one_minus_thermal_resilience_proportion,power_outage_normalized_unserved_energy_total,average_score
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.152994198886003}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 0.9899047087630295}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8304986019786564}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.9772591535220853}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1322737149715432}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6942682}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1459881150171844}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.946217541405748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0381464612207891}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8569452840922922}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0074640717179375}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1328577076694286}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.7011201}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.151639281089693}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0182327580678885}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8395282409493324}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.998966330872882}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1510087905338204}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6999678}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1539955309314196}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 0.9874735077691585}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8389241205040386}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.9857105288126111}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1555593795817958}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6971983}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1581573746364617}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0042676782976683}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8433494548581639}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0052406447180187}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1159883175408774}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6977029}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1512161413439637}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0039038172080395}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.845313776522087}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.9994368900498843}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.131185684438381}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6978333}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.153493717526816}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0178574819619557}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8425845318626519}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.9964527337748174}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1440423722613555}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6996434}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1492271858611025}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.946217541405748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.01566398367683}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8452461315424876}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.9997876078507744}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1205055188670634}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6973782}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1533894094146635}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0057932847450988}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8459355005387471}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0031144269325307}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1216748836262382}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6978015}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.152196200069458}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0248905127293257}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8615775571085511}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0238421136806974}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1388619340193475}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.7031312}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1526892062825127}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0121564150543203}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.848738269141223}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0070181447968}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1306545917944513}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.69938517}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.150736811692355}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0300013622922315}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8498506696872448}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0075565271269358}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1413471422882482}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.70145404}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1479211708450854}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.00835423021661}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8426097805519857}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.9872199514228421}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1499314511151884}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.69812447}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1516032504056342}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.027474077719314}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8476221762022486}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0060492253692315}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1117530597715302}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.69885135}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1487695909207554}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.017753214190524}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8566774738978579}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0115588432621858}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1213362561994191}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.69965005}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1475258430250042}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.946217541405748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0089442919208174}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8599184935166847}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0138289931869964}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1274962835325}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.699382}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1552910569836898}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0092009560121853}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8499071156960812}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0102341159842796}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1496371456951369}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.7011762}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.153859839436809}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.01731093304918}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8495948129861837}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.9995326023926199}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1175866789928108}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.69841146}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.154571788623315}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.02556244854178}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8465228764002595}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.9987964679242758}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1141472069964926}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.698558}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1447166415794057}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 0.9971366539143647}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.837770557138733}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.9845670925889428}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.139821503474388}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6956426}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.151765549565538}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0322947860822604}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.846776090431392}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0067127020128068}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1281708551260212}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.7004468}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.152744750350714}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0378262632314919}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8458220046060975}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0104668075360685}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1340292986959821}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.701609}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.151240694053494}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0411760268860062}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8454512387454556}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0064502254728305}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1292954199227199}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.7010257}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1597813290516183}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0326762164010606}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8572658889076299}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0168801466841402}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1318558789638355}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.7031027}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1510614971858366}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0493865424149333}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8496533302911577}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0077814978894128}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1512493615737234}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.70368516}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1503496820942494}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0249736033593881}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8472633351790171}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.001640232200249}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1239628324468658}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6990967}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1497403930492553}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0437730196772368}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8507183536080389}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0096948924477753}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1697935231786456}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.7047462}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1517431499672692}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 0.993468892929879}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8421919578553095}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.003986131891438}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1509023950775705}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.69868916}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.152091021410116}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.035947502996137}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8340702996786066}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.9904167028903431}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1243376859815672}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6982907}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1508199178321514}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0030266517307385}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8376041582159576}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.9829939449342019}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1025483350869072}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6937686}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.153149333391491}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0067213870671878}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8352070728448837}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.9976883475148447}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.116058686037457}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6962143}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1523494578872677}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.946217541405748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0019073237083769}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8456149283436178}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0004290296260403}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.141408737782022}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.69830227}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1515095396694444}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0373620490148951}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8503219716131836}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0070596054172556}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.113790190852681}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.7000146}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1475261590777677}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 0.9933790785505756}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8526616134231971}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0089685673580338}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.10522904820352}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.69599414}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1577704418565355}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0270418436321986}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8467222241831296}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0132525241255088}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.127702693317033}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.7011047}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1491222387486517}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.946217541405748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0202916575230943}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8424444099544903}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0028511075106317}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1430360050728297}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6994242}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1542428335707073}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0203231948953013}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8447123409991993}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0037382198872127}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1335028766016944}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.69981873}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1489226733914915}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0022655057704766}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8485255791168058}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0019012784774652}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1377504312490485}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6983991}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1519735565242437}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.946217541405748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 0.9997746988942555}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8466256273206738}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 0.9932730035330753}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.151793317095841}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.6984227}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1534423352995467}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.946217541405748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0133762337304217}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.856346554604029}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.015777867852833}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1431347176006965}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.7013572}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.1519106369627992}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9474122845359748}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 1.0358653267512576}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.85899776332279}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.0194254813259223}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.120552878408136}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.70202786}"
