carbon_emissions_total,discomfort_proportion,ramping_average,daily_one_minus_load_factor_average,daily_peak_average,annual_peak_average,one_minus_thermal_resilience_proportion,power_outage_normalized_unserved_energy_total,average_score
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7688735903978035}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8920490652819114}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 3.111856179049615}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.922427976410635}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4809116890567482}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.13655766133424}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.9433836}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7637912859588114}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8880891058703805}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.812919847006271}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8612244024797789}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.3653538205769133}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1425018434501406}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.90645593}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7619183191690169}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.884649373506055}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.5643600165768285}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8522606113668281}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.3675281738657343}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1952357805452927}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.89004046}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7751421365313673}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8985200498472269}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.4550149404386175}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8723218299080786}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4355121789732022}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.4076608137577635}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.90985847}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7401548859158968}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8690409340208504}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.594738286731685}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.9200868193814691}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4572643239098628}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2825207877313487}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.9038235}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.8500555069384486}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9056658808284134}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.584361756843824}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8252968245540567}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.384886406444719}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2395074929562533}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.90925926}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.73796579721831}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8839188188146737}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.69817258741185}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.890440307077352}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.3876975042130304}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1972511675260584}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.90198934}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7470291480671085}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8879674018106251}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.493232309587672}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.875909769320969}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.3787557675806605}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1152398640570604}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.8808285}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7895105334017654}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8958540749919276}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.6928262518970953}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.863751034428943}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.3675706521547837}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.0477223732782335}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.8955976}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.756191727450763}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8684881219975841}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.8582673428131584}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8735400865664092}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.3683364265545988}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.1379959147845302}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.90402615}"
